,OPEN,CLOSE,TRADEDATE
403,102.0,104.81,2017-01-24
404,105.5,103.7,2017-01-25
405,104.49,104.62,2017-01-26
406,104.63,107.52,2017-01-27
407,107.59,107.49,2017-01-30
408,107.05,105.7,2017-01-31
409,106.5,105.44,2017-02-01
410,105.69,103.86,2017-02-02
411,103.89,104.85,2017-02-03
412,104.85,104.2,2017-02-06
413,104.24,105.59,2017-02-07
414,105.59,104.8,2017-02-08
415,104.55,103.88,2017-02-09
416,104.0,103.5,2017-02-10
417,103.78,101.5,2017-02-13
418,101.63,99.3,2017-02-14
419,99.28,98.94,2017-02-15
420,98.6,101.4,2017-02-16
421,101.4,99.0,2017-02-17
422,98.88,99.7,2017-02-20
423,99.89,97.5,2017-02-21
424,97.89,96.21,2017-02-22
425,95.52,94.75,2017-02-24
426,94.76,93.45,2017-02-27
427,93.51,92.06,2017-02-28
428,92.98,94.47,2017-03-01
429,94.84,94.0,2017-03-02
430,93.54,95.85,2017-03-03
431,95.75,94.39,2017-03-06
432,93.72,91.9,2017-03-07
433,90.4,88.99,2017-03-09
434,89.1,86.0,2017-03-10
435,86.0,87.99,2017-03-13
436,88.0,87.85,2017-03-14
437,88.02,87.01,2017-03-15
438,88.0,91.5,2017-03-16
439,91.79,94.5,2017-03-17
440,94.97,93.82,2017-03-20
441,93.8,94.5,2017-03-21
442,93.8,92.85,2017-03-22
443,95.5,96.21,2017-03-23
444,94.0,96.0,2017-03-24
445,95.07,94.69,2017-03-27
446,94.62,94.48,2017-03-28
447,94.01,92.0,2017-03-29
448,92.0,93.55,2017-03-30
449,93.0,91.01,2017-03-31
450,91.78,91.9,2017-04-03
451,92.2,92.0,2017-04-04
452,92.44,92.14,2017-04-05
453,91.77,91.55,2017-04-06
454,91.38,88.57,2017-04-07
455,88.68,85.87,2017-04-10
456,85.98,90.09,2017-04-11
457,90.5,89.7,2017-04-12
458,90.1,88.85,2017-04-13
459,88.35,87.7,2017-04-14
460,87.55,89.8,2017-04-17
461,89.97,88.0,2017-04-18
462,88.17,88.32,2017-04-19
463,88.4,89.25,2017-04-20
464,89.77,93.2,2017-04-21
465,93.86,93.09,2017-04-24
466,94.5,95.21,2017-04-25
467,95.44,95.64,2017-04-26
468,95.1,96.75,2017-04-27
469,97.2,98.11,2017-04-28
470,98.1,98.13,2017-05-02
471,98.3,95.47,2017-05-03
472,95.4,94.7,2017-05-04
473,94.49,93.41,2017-05-05
474,94.2,94.46,2017-05-10
475,94.5,94.47,2017-05-11
476,94.2,93.09,2017-05-12
477,93.48,92.0,2017-05-15
478,91.71,89.5,2017-05-16
479,89.49,90.49,2017-05-17
480,89.06,89.9,2017-05-18
481,89.97,90.06,2017-05-19
482,90.63,89.19,2017-05-22
483,89.15,91.21,2017-05-23
484,91.91,92.12,2017-05-24
485,92.16,89.69,2017-05-25
486,89.38,89.77,2017-05-26
487,89.7,90.3,2017-05-29
488,89.86,89.29,2017-05-30
489,88.72,88.35,2017-05-31
490,88.25,87.81,2017-06-01
491,87.5,88.32,2017-06-02
492,88.44,87.85,2017-06-05
493,87.96,87.64,2017-06-06
