,OPEN,CLOSE,TRADEDATE
727,119.37,120.0,2018-05-10
728,120.01,123.06,2018-05-11
729,118.02,119.15,2018-05-14
730,119.15,115.4,2018-05-15
731,115.17,117.73,2018-05-16
732,118.27,116.0,2018-05-17
733,116.21,117.16,2018-05-18
734,117.0,115.95,2018-05-21
735,116.02,115.05,2018-05-22
736,114.84,113.59,2018-05-23
737,114.01,113.65,2018-05-24
738,113.7,114.8,2018-05-25
739,114.6,113.88,2018-05-28
740,114.27,112.4,2018-05-29
741,112.4,111.82,2018-05-30
742,112.49,112.59,2018-05-31
743,112.4,114.3,2018-06-01
744,114.95,115.45,2018-06-04
745,115.6,114.29,2018-06-05
746,114.31,112.7,2018-06-06
747,113.1,110.6,2018-06-07
748,111.0,107.7,2018-06-08
749,108.25,108.67,2018-06-09
750,108.86,107.68,2018-06-11
751,107.9,109.2,2018-06-13
752,109.19,111.43,2018-06-14
753,111.69,111.18,2018-06-15
754,110.51,110.5,2018-06-18
755,109.98,108.15,2018-06-19
756,108.4,110.35,2018-06-20
757,110.5,109.87,2018-06-21
758,110.49,111.6,2018-06-22
759,112.3,111.64,2018-06-25
760,111.88,110.55,2018-06-26
761,111.0,110.38,2018-06-27
762,110.5,109.62,2018-06-28
763,110.1,108.58,2018-06-29
764,109.0,107.86,2018-07-02
765,108.43,107.9,2018-07-03
766,108.28,106.11,2018-07-04
767,106.15,106.4,2018-07-05
768,106.36,108.0,2018-07-06
769,108.11,109.9,2018-07-09
770,109.9,109.5,2018-07-10
771,109.2,109.0,2018-07-11
772,108.81,106.5,2018-07-12
773,107.0,106.41,2018-07-13
774,106.7,106.2,2018-07-16
775,106.15,105.7,2018-07-17
776,106.0,105.37,2018-07-18
777,105.49,104.82,2018-07-19
778,105.24,103.75,2018-07-20
779,104.01,104.01,2018-07-23
780,104.5,103.1,2018-07-24
781,102.69,101.3,2018-07-25
782,101.7,100.9,2018-07-26
783,101.13,101.8,2018-07-27
784,101.81,103.72,2018-07-30
785,103.58,103.0,2018-07-31
786,102.99,102.5,2018-08-01
787,102.12,100.42,2018-08-02
788,100.55,102.06,2018-08-03
789,101.8,101.5,2018-08-06
790,101.8,100.92,2018-08-07
791,100.65,100.5,2018-08-08
792,100.0,102.0,2018-08-09
793,102.0,101.24,2018-08-10
794,100.57,100.09,2018-08-13
795,100.5,102.37,2018-08-14
796,102.36,100.36,2018-08-15
797,100.74,100.07,2018-08-16
798,100.2,100.03,2018-08-17
799,100.49,100.92,2018-08-20
800,100.96,100.0,2018-08-21
801,100.25,100.15,2018-08-22
802,100.3,99.72,2018-08-23
803,99.72,98.63,2018-08-24
804,98.98,98.3,2018-08-27
805,98.5,97.33,2018-08-28
806,97.5,95.65,2018-08-29
807,96.28,95.8,2018-08-30
808,95.89,98.04,2018-08-31
809,97.9,98.45,2018-09-03
810,98.45,97.81,2018-09-04
811,97.5,96.0,2018-09-05
812,96.5,95.61,2018-09-06
813,95.6,95.0,2018-09-07
814,95.03,95.2,2018-09-10
815,95.25,95.23,2018-09-11
