,OPEN,CLOSE,TRADEDATE
612,55.7,54.7,2017-11-22
613,54.5,54.3,2017-11-23
614,54.5,54.3,2017-11-24
615,54.4,54.65,2017-11-27
616,54.0,54.65,2017-11-28
617,54.45,53.85,2017-11-29
618,53.1,52.15,2017-11-30
619,52.2,52.8,2017-12-01
620,53.1,52.3,2017-12-04
621,52.3,53.0,2017-12-05
622,54.4,53.1,2017-12-06
623,53.35,52.6,2017-12-07
624,52.6,52.35,2017-12-08
625,51.75,52.55,2017-12-11
626,52.75,52.6,2017-12-12
627,52.5,52.3,2017-12-13
628,52.1,52.55,2017-12-14
629,51.9,52.2,2017-12-15
630,52.2,52.15,2017-12-18
631,51.75,52.45,2017-12-19
632,51.95,51.85,2017-12-20
633,51.9,51.75,2017-12-21
634,51.45,51.95,2017-12-22
635,51.75,52.15,2017-12-25
636,52.85,52.1,2017-12-26
637,52.15,52.4,2017-12-27
638,52.2,52.4,2017-12-28
639,52.6,52.7,2017-12-29
640,52.7,52.75,2018-01-03
641,52.9,53.7,2018-01-04
642,53.8,54.15,2018-01-05
643,54.5,53.55,2018-01-09
644,53.85,53.85,2018-01-10
645,53.85,53.25,2018-01-11
646,53.05,52.7,2018-01-12
647,53.2,52.55,2018-01-15
648,52.8,52.9,2018-01-16
649,52.95,52.55,2018-01-17
650,52.55,52.45,2018-01-18
651,52.45,52.5,2018-01-19
652,52.7,52.35,2018-01-22
653,52.45,52.5,2018-01-23
654,52.3,52.5,2018-01-24
655,52.5,52.4,2018-01-25
656,52.6,52.05,2018-01-26
657,52.05,51.5,2018-01-29
658,51.45,51.25,2018-01-30
659,51.5,51.25,2018-01-31
660,51.25,51.15,2018-02-01
661,51.65,51.7,2018-02-02
662,51.35,51.15,2018-02-05
663,50.55,50.15,2018-02-06
664,50.15,50.4,2018-02-07
665,50.35,50.3,2018-02-08
666,50.15,50.4,2018-02-09
667,51.85,51.85,2018-02-12
668,51.45,51.4,2018-02-13
669,51.35,51.2,2018-02-14
670,51.5,51.65,2018-02-15
671,51.2,51.0,2018-02-16
672,51.25,50.8,2018-02-19
673,50.8,50.7,2018-02-20
674,50.85,50.9,2018-02-21
675,50.85,51.05,2018-02-22
676,50.75,50.8,2018-02-26
677,51.45,51.65,2018-02-27
678,52.2,53.35,2018-02-28
679,53.4,53.3,2018-03-01
680,53.85,53.1,2018-03-02
681,53.1,53.1,2018-03-05
682,53.2,53.0,2018-03-06
683,53.25,52.7,2018-03-07
684,53.2,53.0,2018-03-09
685,53.85,52.7,2018-03-12
686,52.7,53.05,2018-03-13
687,52.9,52.8,2018-03-14
688,52.75,52.3,2018-03-15
689,52.25,52.6,2018-03-16
690,53.0,53.0,2018-03-19
691,53.05,53.25,2018-03-20
692,53.05,53.75,2018-03-21
693,53.6,53.55,2018-03-22
694,52.75,53.35,2018-03-23
695,52.85,52.35,2018-03-26
696,52.6,52.7,2018-03-27
697,52.45,52.9,2018-03-28
698,52.65,52.8,2018-03-29
699,52.95,53.0,2018-03-30
700,52.95,52.85,2018-04-02
701,52.75,53.0,2018-04-03
702,52.75,53.05,2018-04-04
703,53.15,52.95,2018-04-05
704,52.9,53.0,2018-04-06
705,52.25,51.85,2018-04-09
706,49.2,51.95,2018-04-10
707,51.2,51.0,2018-04-11
708,51.85,52.0,2018-04-12
709,52.0,51.05,2018-04-13
710,50.55,49.35,2018-04-16
711,49.9,50.05,2018-04-17
712,50.1,50.65,2018-04-18
713,50.7,50.5,2018-04-19
714,50.2,50.0,2018-04-20
715,49.65,49.4,2018-04-23
716,49.4,49.85,2018-04-24
717,49.45,49.75,2018-04-25
718,49.9,49.8,2018-04-26
719,49.7,49.35,2018-04-27
720,49.05,49.35,2018-04-28
721,49.05,49.5,2018-04-30
722,49.45,49.6,2018-05-02
723,50.35,50.55,2018-05-03
724,50.8,53.0,2018-05-04
725,51.85,53.3,2018-05-07
726,53.3,53.0,2018-05-08
727,53.0,52.75,2018-05-10
728,52.85,54.0,2018-05-11
729,54.8,54.0,2018-05-14
730,53.85,53.45,2018-05-15
731,53.5,53.95,2018-05-16
732,53.6,52.5,2018-05-17
733,52.2,53.05,2018-05-18
734,52.95,53.35,2018-05-21
735,53.1,53.0,2018-05-22
736,53.0,52.6,2018-05-23
737,53.2,51.35,2018-05-24
738,51.75,51.9,2018-05-25
739,51.15,52.4,2018-05-28
740,52.5,52.2,2018-05-29
741,52.85,52.8,2018-05-30
742,53.0,52.7,2018-05-31
743,53.0,52.8,2018-06-01
744,52.4,52.8,2018-06-04
745,52.85,52.75,2018-06-05
746,52.15,52.8,2018-06-06
747,52.9,52.8,2018-06-07
748,52.6,52.8,2018-06-08
749,52.05,52.55,2018-06-09
750,52.15,53.15,2018-06-11
751,52.5,52.35,2018-06-13
752,52.4,51.9,2018-06-14
753,51.9,51.9,2018-06-15
754,51.9,51.45,2018-06-18
755,51.25,50.7,2018-06-19
756,50.9,51.2,2018-06-20
757,51.25,51.75,2018-06-21
758,51.6,52.0,2018-06-22
759,53.05,53.0,2018-06-25
760,53.0,53.0,2018-06-26
761,53.2,53.05,2018-06-27
762,53.35,53.05,2018-06-28
763,53.35,53.85,2018-06-29
764,53.55,54.85,2018-07-02
765,54.3,54.25,2018-07-03
766,54.25,55.0,2018-07-04
767,55.8,56.0,2018-07-05
768,56.7,57.75,2018-07-06
769,58.0,60.45,2018-07-09
770,59.6,62.4,2018-07-10
771,62.3,60.75,2018-07-11
772,60.0,62.0,2018-07-12
773,62.4,61.3,2018-07-13
774,60.4,60.95,2018-07-16
775,60.2,62.0,2018-07-17
776,61.1,61.0,2018-07-18
777,61.0,60.3,2018-07-19
778,61.5,61.35,2018-07-20
779,60.5,61.05,2018-07-23
780,61.15,62.1,2018-07-24
781,61.65,61.5,2018-07-25
782,62.85,65.8,2018-07-26
783,66.85,65.1,2018-07-27
784,63.15,65.8,2018-07-30
785,65.2,66.05,2018-07-31
786,65.8,66.7,2018-08-01
787,66.6,68.2,2018-08-02
788,66.9,68.3,2018-08-03
789,66.1,68.0,2018-08-06
790,66.7,67.3,2018-08-07
791,66.9,64.9,2018-08-08
792,64.8,63.8,2018-08-09
793,63.9,63.1,2018-08-10
794,62.8,63.2,2018-08-13
795,65.5,63.9,2018-08-14
796,63.9,62.2,2018-08-15
797,61.0,62.0,2018-08-16
798,64.0,62.9,2018-08-17
799,62.3,62.1,2018-08-20
